"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"socdev_cintch","Integer","","Required","","Interest in children - Current","0;1;2;3;8;9","0 = Often watches other children and sometimes makes a clear effort to approach them or get their attention; 1 = Usually watches other children or indicates interest in them to parent/caregiver in some way (e.g., by pointing, vocalizing, or trying to imitate what they are doing, but no attempt to seek them out); or approaches other children without trying to get their attention; 2 = Occasionally watches other children, but almost never tries to approach them, or to direct parent's/caregiver's attention to them, or copy them; 3 = Shows no, or almost no, interest in other children; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_cintch,ADI_R_Diagnostic_ADI_R_Raw_62a,INEREST_CHILD,WPS_ADI_Q62,WPS_ADI_Q62C,adi_b2b,adir_socdev_cintch,cintch,interest_children,q62_interest_children_current,q_62_inter_children_current_code"
"socdev_intch5","Integer","","Required","","Interest in children - Most Abnormal","0;1;2;3;8;9","0 = Often watches other children and sometimes makes a clear effort to approach them or get their attention; 1 = Usually watches other children or indicates interest in them to parent/caregiver in some way (e.g., by pointing, vocalizing, or trying to imitate what they are doing, but no attempt to seek them out); or approaches other children without trying to get their attention; 2 = Occasionally watches other children, but almost never tries to approach them, or to direct parent's/caregiver's attention to them, or copy them; 3 = Shows no, or almost no, interest in other children; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_intch5,ADI_R_Diagnostic_ADI_R_Raw_62,ADI_R_Diagnostic_ADI_R_Raw_62b,INEREST_CHILD_ABNRM,WPS_ADI_Q62E,WPS_ADI_Q62MA,adir_socdev_intch5,intch5,interest_children_abnormal,interestinchildren,q62_interest_children_abnormal,q_62_inter_children_most_abnormal_code"
"socdev_crespch","Integer","","Required","","Response to approaches of other children - Current","0;1;2;3;8;9","0 = Generally responsive to other children's approaches, although may be hesitant inititally if other children are too rough or intrusive; sometimes makes a clear effort to keep an interaction going with a child other than a sibling by gesturing, vocalizing, offering an object, etc.; 1 = Sometimes responsive to other children's approaches, but response is limited, somewhat unpredictable, or only to a sibling or a very familiar child; 2 = Rarely or never responds to the approach of even a familiar child (although may show interest in nonapproaching children or babies); 3 = Consistently and persistently avoids approaches of other children; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_crespch,ADI_2003_socdev_stuff,ADI_R_Diagnostic_ADI_R_Raw_63a,RESPOND_CHILD,WPS_ADI_Q63,WPS_ADI_Q63C,adi_b2c,adir_socdev_crespch,crespch,q63_response_children_current,q_63_resp_approaches_current_code,resp_children_curr"
"socdev_respch5","Integer","","Required","","Response to approaches of other children - Most Abnormal","0;1;2;3;8;9","0 = Generally responsive to other children's approaches, although may be hesitant inititally if other children are too rough or intrusive; sometimes makes a clear effort to keep an interaction going with a child other than a sibling by gesturing, vocalizing, offering an object, etc.; 1 = Sometimes responsive to other children's approaches, but response is limited, somewhat unpredictable, or only to a sibling or a very familiar child; 2 = Rarely or never responds to the approach of even a familiar child (although may show interest in nonapproaching children or babies); 3 = Consistently and persistently avoids approaches of other children; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_respch5,ADI_R_Diagnostic_ADI_R_Raw_63,ADI_R_Diagnostic_ADI_R_Raw_63b,RESPOND_CHILD_ABNRM,WPS_ADI_Q63E,WPS_ADI_Q63MA,adir_socdev_respch5,q63_response_children_abnormal,q_63_resp_approaches_most_abnormal_code,resp_children_abnormal,respch5,responsetoapproachofchildren"
"socdev_cgrplay","Integer","","Required","","Group play with peers - Current","0;1;2;3;8;9","0 = Actively seeks and plays cooperatively in several different groups (three or more subjects) in a variety of activities or situations; 1 = Some cooperative play, but of insufficient initiative, flexibility, frequency, or variety to code ""0""; 2 = Enjoys ""parallel"" active play (such as jumping in turn on 3 trampoline or falling down with others during Ring A Ring O'Roses), but little or no cooperative play; 3 = Seeks no play that involves participation in groups of other children, though may chase or play catch; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_cgrplay,ADI_R_Diagnostic_ADI_R_Raw_64a,GROUP_PLAY_PEER,WPS_ADI_Q64,WPS_ADI_Q64C,adi_b2d,adir_socdev_cgrplay,cgrplay,group_play_peers,q64_group_play_current,q_64_group_play_peers_current_code"
"socdev_grplay5","Integer","","Required","","Group play with peers - Most Abnormal","0;1;2;3;8;9","0 = Actively seeks and plays cooperatively in several different groups (three or more subjects) in a variety of activities or situations; 1 = Some cooperative play, but of insufficient initiative, flexibility, frequency, or variety to code ""0""; 2 = Enjoys ""parallel"" active play (such as jumping in turn on 3 trampoline or falling down with others during Ring A Ring O'Roses), but little or no cooperative play; 3 = Seeks no play that involves participation in groups of other children, though may chase or play catch; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_grplay5,ADI_R_Diagnostic_ADI_R_Raw_64,ADI_R_Diagnostic_ADI_R_Raw_64b,GROUP_PLAY_PEER_ABNRM,WPS_ADI_Q64E,WPS_ADI_Q64MA,adir_socdev_grplay5,group_play_peers_abnorm,grplay5,q64_group_play_abnormal,q_64_group_play_peers_most_abnormal_code"
"socdev_cfriend","Integer","","Required","","Friendships - Current","0;1;2;3;8;9","0 = One or more relationships with person in approximately own age group with whom subject shares nonstereotyped activities of personal variety; whom subject sees outside prearranged group (such as club); and with whom there is definite reciprocity and mutual responsiveness; 1 = One or more relationships that involve some personal shared activities outside a prearranged situation, with some initiative taken by subject, but limited in terms of restricted interests (e.g., model railways) or less than normal responsiveness/reciprocity; 2 = People with whom subject has some kind of personal relationship involving seeking of contact, but only in group situation (such as club, church, etc.) or in school or at work; 3 = No peer relationships that involve selectivity and sharing; 8 = N/A (subject is outside the specified age range, or there has been an unusually serious lack of opportunity for peer contact); 9 = N/K or not asked","ADI_2003_socdev_cfriend,ADI_R_Diagnostic_ADI_R_Raw_65a,FRIENDS,WPS_ADI_Q65,WPS_ADI_Q65C,adir_socdev_cfriend,cfriend,friendship_current,q65_friendships_current,q_65_friendships_current_code"
"socdev_frend15","Integer","","Required","","Friendships - Most Abnormal","0;1;2;3;8;9","0 = One or more relationships with person in approximately own age group with whom subject shares nonstereotyped activities of personal variety; whom subject sees outside prearranged group (such as club); and with whom there is definite reciprocity and mutual responsiveness; 1 = One or more relationships that involve some personal shared activities outside a prearranged situation, with some initiative taken by subject, but limited in terms of restricted interests (e.g., model railways) or less than normal responsiveness/reciprocity; 2 = People with whom subject has some kind of personal relationship involving seeking of contact, but only in group situation (such as club, church, etc.) or in school or at work; 3 = No peer relationships that involve selectivity and sharing; 8 = N/A (subject is outside the specified age range, or there has been an unusually serious lack of opportunity for peer contact); 9 = N/K or not asked","ADI_2003_socdev_frend15,ADI_R_Diagnostic_ADI_R_Raw_65,ADI_R_Diagnostic_ADI_R_Raw_65b,FRIENDS_ABNRM,WPS_ADI_Q65E,WPS_ADI_Q65MA,adir_socdev_frend15,frend15,friendship_abnormal,q65_friendships_abnormal,q_65_friendships_most_abnormal_code"
"socdev_friend_cmt","String","1020","Recommended","","Friendships - Comment","","","ADI_2003_socdev_friend_cmt"
"socdev_csocdis","Integer","","Required","","Social disinhibtion - Current","0;1;2;3;8;9","0 = Normal social inhibition; 1 = Occasional cheekiness or disinhibition more than others at same developmental level, but not to the extent of embarrassment: somewhat socially naive or imperceptive for developmental level; 2 = Definite lack of appreciation of social cues, contexts, or requirements: definitely lacks normal social inhibitions and sometimes behaves in socially embarrassing ways; fails to modulate behavior according to social context; 3 = Marked social disinhibition: appears unaware of social cues and social requirements so that behavior frequently embarrassing or inappropriate; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_csocdis,ADI_R_Diagnostic_ADI_R_Raw_66a,SOCIAL_DISINHIBITION,WPS_ADI_Q66,WPS_ADI_Q66C,adir_socdev_csocdis,csocdis,old_soc_dishib_curr,q66_social_disinhibition_current,q_66_soc_disinhibit_current_code"
"socdev_socdis5","Integer","","Required","","Social disinhibtion - Most Abnormal","0;1;2;3;8;9","0 = Normal social inhibition; 1 = Occasional cheekiness or disinhibition more than others at same developmental level, but not to the extent of embarrassment: somewhat socially naive or imperceptive for developmental level; 2 = Definite lack of appreciation of social cues, contexts, or requirements: definitely lacks normal social inhibitions and sometimes behaves in socially embarrassing ways; fails to modulate behavior according to social context; 3 = Marked social disinhibition: appears unaware of social cues and social requirements so that behavior frequently embarrassing or inappropriate; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_socdis5,ADI_R_Diagnostic_ADI_R_Raw_66,ADI_R_Diagnostic_ADI_R_Raw_66b,SOCIAL_DISINHIBITION_ABNRM,WPS_ADI_Q66E,WPS_ADI_Q66MA,adir_socdev_socdis5,old_soc_dishib_abnormal,q66_social_disinhibition_abnormal,q_66_soc_disinhibit_most_abnormal_code,socdis5"
"socdev_socdis_cmt","String","1020","Recommended","","Social disinhibtion - Comment","","","ADI_2003_socdev_socdis_cmt"
"intbehav_cunproc","Integer","","Recommended","","Unusual preoccupations - Current","0;1;2;3;8;9","0 = No unusual preoccupations; 1 = Unusual preoccupation that does not interfere with significant activities of family life or does not cause social impairment of the subject; 2 = Definite, repetitive preoccupation that intrudes into family life, but does not disrupt it significantly; or definite, repetitive preoccupation that does not cause substantial interference with social functioning, but which does constrain or intrude upon subject's other activities; 3 = Definite preoccupation that causes substantial interference or social impairment and severely limits the subject's other activities; 9 = N/K or not asked","ADI_2003_intbehav_cunproc,ADI_R_Diagnostic_ADI_R_Raw_67a,UNUSUAL_PREOCCUP_CURR,WPS_ADI_Q67,WPS_ADI_Q67C,adi_d1b,adir_intbehav_cunproc,cunproc,q67_unusual_preoccupations_current,q_67_unusual_preoccupations_current_code,unusual_preoc_curr"
"intbehav_eunproc","Integer","","Recommended","","Unusual preoccupations - Ever","0::3;8;9","0 = No unusual preoccupations; 1 = Unusual preoccupation that does not interfere with significant activities of family life or does not cause social impairment of the subject; 2 = Definite, repetitive preoccupation that intrudes into family life, but does not disrupt it significantly; or definite, repetitive preoccupation that does not cause substantial interference with social functioning, but which does constrain or intrude upon subject's other activities; 3 = Definite preoccupation that causes substantial interference or social impairment and severely limits the subject's other activities; 9 = N/K or not asked","ADI_2003_intbehav_eunproc,ADI_R_Diagnostic_ADI_R_Raw_67,ADI_R_Diagnostic_ADI_R_Raw_67b,UNUSUAL_PREOCCUP_EVER,WPS_ADI_Q67E,adir_intbehav_eunproc,eunproc,q67_unusual_preoccupations_ever,q_67_unusual_preoccupations_ever_code,unusual_preoc_ever,unusualpreoccupations"
"intbehav_ccirint","Integer","","Recommended","","Circumscribed interests - Current","0;1;2;3;8;9","0 = No circumscribed interests; 1 = Special interest of unusual degree, but not definitely intrusive into or constraining of the subject's or family's other activities; 2 = Definite circumscribed interest that does not cause substantial interference with social functioning, but which does constrain or intrude upon subject's or family's other activities; 3 = Definite circumscribed interest that causes clear-cut social impairment; 8 = N/A (age below 3.0 years); 9 = N/K or not asked","ADI_2003_intbehav_ccirint,ADI_R_Diagnostic_ADI_R_Raw_68a,CIRCUMSCRIBE_CURR,WPS_ADI_Q68,WPS_ADI_Q68C,adi_d1a,adir_intbehav_ccirint,ccirint,circ_interests_curr,q68_circumscribed_interests_current,q_68_circumscr_ints_current_code"
"intbehav_ecirint","Integer","","Recommended","","Circumscribed interests - Ever","0;1;2;3;8;9","0 = No circumscribed interests; 1 = Special interest of unusual degree, but not definitely intrusive into or constraining of the subject's or family's other activities; 2 = Definite circumscribed interest that does not cause substantial interference with social functioning, but which does constrain or intrude upon subject's or family's other activities; 3 = Definite circumscribed interest that causes clear-cut social impairment; 8 = N/A (age below 3.0 years); 9 = N/K or not asked","ADI_2003_intbehav_ecirint,ADI_R_Diagnostic_ADI_R_Raw_68,ADI_R_Diagnostic_ADI_R_Raw_68b,CIRCUMSCRIBE_EVER,WPS_ADI_Q68E,adir_intbehav_ecirint,circ_interests_ever,circumscribedinterests,ecirint,q68_circumscribed_interests_ever,q_68_circumscr_ints_ever_code"
"intbehav_cirint_cmt","String","1020","Recommended","","Circumscribed interests - Comment","","","ADI_2003_intbehav_cirint_cmt"
"intbehav_cuseobj","Integer","","Recommended","","Repetitive use of objects or interest in parts of objects - Current","0;1;2;3;7;8;9","0 = Little or no repetitive use of objects; 1 = some repetitive use of objects (e.g., shaking strings or spinning things), or interest in parts (e.g., turning wheels and dials) or very specific types of objects (e.g., collecting bits of paper), in conjunction with several other activities but not causing social impairment; 2 = Play linked to highly stereotypic use of objects or attention to specific parts or types of objects, but which does not constrain or intrude upon subject's other activities; 3 = Play linked to highly stereotypic use of objects to an extent that prevents or seriously interferes with other activities; 7 = An interest in ""infant"" toys, such as music boxes or rattles, but play is with a variety of objects and not in a highly stereotypic fashion; 8 = N/A (no play with objects); 9 = N/K or not asked","ADI_2003_intbehav_cuseobj,ADI_R_Diagnostic_ADI_R_Raw_69a,REPETITIVE_USE_OBJ_CURR,WPS_ADI_Q69,WPS_ADI_Q69C,adi_d4a,adir_intbehav_cuseobj,cuseobj,q69_repetitive_use_current,q_69_repet_use_objects_current_code,repetitive_obj_curr"
"intbehav_euseobj","Integer","","Recommended","","Repetitive use of objects or interest in parts of objects - Ever","0;1;2;3;7;8;9","0 = Little or no repetitive use of objects; 1 = some repetitive use of objects (e.g., shaking strings or spinning things), or interest in parts (e.g., turning wheels and dials) or very specific types of objects (e.g., collecting bits of paper), in conjunction with several other activities but not causing social impairment; 2 = Play linked to highly stereotypic use of objects or attention to specific parts or types of objects, but which does not constrain or intrude upon subject's other activities; 3 = Play linked to highly stereotypic use of objects to an extent that prevents or seriously interferes with other activities; 7 = An interest in ""infant"" toys, such as music boxes or rattles, but play is with a variety of objects and not in a highly stereotypic fashion; 8 = N/A (no play with objects); 9 = N/K or not asked","ADI_2003_intbehav_euseobj,ADI_R_Diagnostic_ADI_R_Raw_69,ADI_R_Diagnostic_ADI_R_Raw_69b,REPETITIVE_USE_OBJ_EVER,WPS_ADI_Q69E,adir_intbehav_euseobj,euseobj,q69_repetitive_use_ever,q_69_repet_use_objects_ever_code,repetitive_obj_ever,repetitiveuseofobjects"
